logs/log-bluetooth_oneinit.pm(mrec=4)-prop1_qual.pctl-bold01-0.log,bluetooth_oneinit.pm,mrec=4,,0.1,Resets 0 ;stepsInResetRuns 0
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-bold05-7.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.5,Resets 0 ;stepsInResetRuns 0
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-bold05-8.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.5,Resets 0 ;stepsInResetRuns 0
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-bold05-9.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.5,Resets 2 ;stepsInResetRuns 376
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious1-0.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.1,Resets 0 ;stepsInResetRuns 0
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious1-1.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.1,Resets 4 ;stepsInResetRuns 353
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious1-10.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.1,Resets 1 ;stepsInResetRuns 68
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious1-11.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.1,Resets 0 ;stepsInResetRuns 0
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious1-12.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.1,Resets 2 ;stepsInResetRuns 225
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious1-13.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.1,Resets 0 ;stepsInResetRuns 0
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious1-14.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.1,Resets 1 ;stepsInResetRuns 51
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious1-15.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.1,Resets 4 ;stepsInResetRuns 321
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious1-16.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.1,Resets 3 ;stepsInResetRuns 241
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious1-17.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.1,Resets 0 ;stepsInResetRuns 0
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious1-18.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.1,Resets 2 ;stepsInResetRuns 110
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious1-19.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.1,Resets 0 ;stepsInResetRuns 0
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious1-2.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.1,Resets 0 ;stepsInResetRuns 0
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious1-3.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.1,Resets 3 ;stepsInResetRuns 228
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious1-4.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.1,Resets 0 ;stepsInResetRuns 0
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious1-5.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.1,Resets 0 ;stepsInResetRuns 0
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious1-6.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.1,Resets 0 ;stepsInResetRuns 0
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious1-7.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.1,Resets 4 ;stepsInResetRuns 332
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious1-8.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.1,Resets 5 ;stepsInResetRuns 409
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious1-9.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,0.1,Resets 2 ;stepsInResetRuns 176
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious10-0.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,1,Resets 1 ;stepsInResetRuns 69
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious10-1.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,1,Resets 3 ;stepsInResetRuns 289
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious10-10.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,1,Resets 1 ;stepsInResetRuns 68
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious10-11.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,1,Resets 3 ;stepsInResetRuns 253
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious10-12.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,1,Resets 1 ;stepsInResetRuns 99
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious10-13.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,1,Resets 4 ;stepsInResetRuns 391
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious10-14.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,1,Resets 7 ;stepsInResetRuns 640
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious10-15.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,1,Resets 6 ;stepsInResetRuns 548
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious10-16.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,1,Resets 1 ;stepsInResetRuns 84
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious10-17.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,1,Resets 0 ;stepsInResetRuns 0
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious10-18.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,1,Resets 0 ;stepsInResetRuns 0
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious10-19.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,1,Resets 5 ;stepsInResetRuns 441
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious10-2.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,1,Resets 1 ;stepsInResetRuns 95
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious10-3.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,1,Resets 1 ;stepsInResetRuns 139
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious10-4.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,1,Resets 1 ;stepsInResetRuns 82
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious10-5.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,1,Resets 0 ;stepsInResetRuns 0
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious10-6.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,1,Resets 2 ;stepsInResetRuns 203
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious10-7.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,1,Resets 0 ;stepsInResetRuns 0
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious10-8.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,1,Resets 1 ;stepsInResetRuns 67
"logs/log-crowds_nodl.pm(TotalRuns=6,CrowdSize=15)-prop1_qual.pctl-cautious10-9.log",crowds_nodl.pm,"'TotalRuns=6,CrowdSize=15'",,1,Resets 1 ;stepsInResetRuns 99
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold01-0.log",scale.pm,"'N=10,M=50'",,0.1,Resets 1 ;stepsInResetRuns 9007
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold01-1.log",scale.pm,"'N=10,M=50'",,0.1,Resets 3 ;stepsInResetRuns 28199
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold01-10.log",scale.pm,"'N=10,M=50'",,0.1,Resets 0 ;stepsInResetRuns 0
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold01-11.log",scale.pm,"'N=10,M=50'",,0.1,Resets 2 ;stepsInResetRuns 8294
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold01-12.log",scale.pm,"'N=10,M=50'",,0.1,Resets 1 ;stepsInResetRuns 5
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold01-13.log",scale.pm,"'N=10,M=50'",,0.1,Resets 1 ;stepsInResetRuns 7
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold01-14.log",scale.pm,"'N=10,M=50'",,0.1,Resets 1 ;stepsInResetRuns 9968
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold01-15.log",scale.pm,"'N=10,M=50'",,0.1,Resets 1 ;stepsInResetRuns 7250
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold01-16.log",scale.pm,"'N=10,M=50'",,0.1,Resets 2 ;stepsInResetRuns 17
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold01-17.log",scale.pm,"'N=10,M=50'",,0.1,Resets 1 ;stepsInResetRuns 5
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold01-18.log",scale.pm,"'N=10,M=50'",,0.1,Resets 0 ;stepsInResetRuns 0
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold01-19.log",scale.pm,"'N=10,M=50'",,0.1,Resets 2 ;stepsInResetRuns 15516
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold01-2.log",scale.pm,"'N=10,M=50'",,0.1,Resets 1 ;stepsInResetRuns 15
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold01-3.log",scale.pm,"'N=10,M=50'",,0.1,Resets 2 ;stepsInResetRuns 22733
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold01-4.log",scale.pm,"'N=10,M=50'",,0.1,Resets 1 ;stepsInResetRuns 9341
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold01-5.log",scale.pm,"'N=10,M=50'",,0.1,Resets 2 ;stepsInResetRuns 10410
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold01-6.log",scale.pm,"'N=10,M=50'",,0.1,Resets 1 ;stepsInResetRuns 7
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold01-7.log",scale.pm,"'N=10,M=50'",,0.1,Resets 1 ;stepsInResetRuns 10865
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold01-8.log",scale.pm,"'N=10,M=50'",,0.1,Resets 2 ;stepsInResetRuns 15244
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold01-9.log",scale.pm,"'N=10,M=50'",,0.1,Resets 1 ;stepsInResetRuns 8
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold05-0.log",scale.pm,"'N=10,M=50'",,0.5,Resets 126 ;stepsInResetRuns 368
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold05-1.log",scale.pm,"'N=10,M=50'",,0.5,Resets 1801 ;stepsInResetRuns 5310
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold05-10.log",scale.pm,"'N=10,M=50'",,0.5,Resets 1238 ;stepsInResetRuns 3791
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold05-11.log",scale.pm,"'N=10,M=50'",,0.5,Resets 5988 ;stepsInResetRuns 23974
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold05-12.log",scale.pm,"'N=10,M=50'",,0.5,Resets 1065 ;stepsInResetRuns 3101
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold05-13.log",scale.pm,"'N=10,M=50'",,0.5,Resets 1364 ;stepsInResetRuns 13745
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold05-14.log",scale.pm,"'N=10,M=50'",,0.5,Resets 1243 ;stepsInResetRuns 3714
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold05-15.log",scale.pm,"'N=10,M=50'",,0.5,Resets 708 ;stepsInResetRuns 2140
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold05-16.log",scale.pm,"'N=10,M=50'",,0.5,Resets 607 ;stepsInResetRuns 12013
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold05-17.log",scale.pm,"'N=10,M=50'",,0.5,Resets 717 ;stepsInResetRuns 2157
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold05-18.log",scale.pm,"'N=10,M=50'",,0.5,Resets 571 ;stepsInResetRuns 1685
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold05-19.log",scale.pm,"'N=10,M=50'",,0.5,Resets 5229 ;stepsInResetRuns 15663
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold05-2.log",scale.pm,"'N=10,M=50'",,0.5,Resets 4016 ;stepsInResetRuns 11805
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold05-3.log",scale.pm,"'N=10,M=50'",,0.5,Resets 753 ;stepsInResetRuns 2318
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold05-4.log",scale.pm,"'N=10,M=50'",,0.5,Resets 836 ;stepsInResetRuns 12153
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold05-5.log",scale.pm,"'N=10,M=50'",,0.5,Resets 279 ;stepsInResetRuns 9546
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold05-6.log",scale.pm,"'N=10,M=50'",,0.5,Resets 293 ;stepsInResetRuns 898
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold05-7.log",scale.pm,"'N=10,M=50'",,0.5,Resets 1203 ;stepsInResetRuns 3458
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold05-8.log",scale.pm,"'N=10,M=50'",,0.5,Resets 3729 ;stepsInResetRuns 34875
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-bold05-9.log",scale.pm,"'N=10,M=50'",,0.5,Resets 1432 ;stepsInResetRuns 4278
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious1-0.log",scale.pm,"'N=10,M=50'",,0.1,Resets 5333 ;stepsInResetRuns 16060
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious1-1.log",scale.pm,"'N=10,M=50'",,0.1,Resets 1662 ;stepsInResetRuns 4994
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious1-10.log",scale.pm,"'N=10,M=50'",,0.1,Resets 103 ;stepsInResetRuns 310
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious1-11.log",scale.pm,"'N=10,M=50'",,0.1,Resets 105 ;stepsInResetRuns 299
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious1-12.log",scale.pm,"'N=10,M=50'",,0.1,Resets 1080 ;stepsInResetRuns 3276
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious1-13.log",scale.pm,"'N=10,M=50'",,0.1,Resets 564 ;stepsInResetRuns 1726
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious1-14.log",scale.pm,"'N=10,M=50'",,0.1,Resets 843 ;stepsInResetRuns 2440
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious1-15.log",scale.pm,"'N=10,M=50'",,0.1,Resets 3594 ;stepsInResetRuns 10866
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious1-16.log",scale.pm,"'N=10,M=50'",,0.1,Resets 325 ;stepsInResetRuns 999
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious1-17.log",scale.pm,"'N=10,M=50'",,0.1,Resets 2877 ;stepsInResetRuns 8620
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious1-18.log",scale.pm,"'N=10,M=50'",,0.1,Resets 1469 ;stepsInResetRuns 4373
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious1-19.log",scale.pm,"'N=10,M=50'",,0.1,Resets 316 ;stepsInResetRuns 958
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious1-2.log",scale.pm,"'N=10,M=50'",,0.1,Resets 1803 ;stepsInResetRuns 5426
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious1-3.log",scale.pm,"'N=10,M=50'",,0.1,Resets 2848 ;stepsInResetRuns 8602
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious1-4.log",scale.pm,"'N=10,M=50'",,0.1,Resets 1066 ;stepsInResetRuns 3183
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious1-5.log",scale.pm,"'N=10,M=50'",,0.1,Resets 2721 ;stepsInResetRuns 8080
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious1-6.log",scale.pm,"'N=10,M=50'",,0.1,Resets 2295 ;stepsInResetRuns 7076
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious1-7.log",scale.pm,"'N=10,M=50'",,0.1,Resets 191 ;stepsInResetRuns 600
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious1-8.log",scale.pm,"'N=10,M=50'",,0.1,Resets 177 ;stepsInResetRuns 528
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious1-9.log",scale.pm,"'N=10,M=50'",,0.1,Resets 1638 ;stepsInResetRuns 4950
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious10-0.log",scale.pm,"'N=10,M=50'",,1,Resets 1 ;stepsInResetRuns 4114
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious10-1.log",scale.pm,"'N=10,M=50'",,1,Resets 0 ;stepsInResetRuns 0
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious10-10.log",scale.pm,"'N=10,M=50'",,1,Resets 0 ;stepsInResetRuns 0
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious10-11.log",scale.pm,"'N=10,M=50'",,1,Resets 0 ;stepsInResetRuns 0
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious10-12.log",scale.pm,"'N=10,M=50'",,1,Resets 0 ;stepsInResetRuns 0
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious10-13.log",scale.pm,"'N=10,M=50'",,1,Resets 1 ;stepsInResetRuns 4378
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious10-14.log",scale.pm,"'N=10,M=50'",,1,Resets 3 ;stepsInResetRuns 10012
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious10-15.log",scale.pm,"'N=10,M=50'",,1,Resets 0 ;stepsInResetRuns 0
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious10-16.log",scale.pm,"'N=10,M=50'",,1,Resets 1 ;stepsInResetRuns 3683
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious10-17.log",scale.pm,"'N=10,M=50'",,1,Resets 0 ;stepsInResetRuns 0
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious10-18.log",scale.pm,"'N=10,M=50'",,1,Resets 0 ;stepsInResetRuns 0
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious10-19.log",scale.pm,"'N=10,M=50'",,1,Resets 5 ;stepsInResetRuns 14860
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious10-2.log",scale.pm,"'N=10,M=50'",,1,Resets 1 ;stepsInResetRuns 4223
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious10-3.log",scale.pm,"'N=10,M=50'",,1,Resets 0 ;stepsInResetRuns 0
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious10-4.log",scale.pm,"'N=10,M=50'",,1,Resets 0 ;stepsInResetRuns 0
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious10-5.log",scale.pm,"'N=10,M=50'",,1,Resets 0 ;stepsInResetRuns 0
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious10-6.log",scale.pm,"'N=10,M=50'",,1,Resets 1 ;stepsInResetRuns 2172
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious10-7.log",scale.pm,"'N=10,M=50'",,1,Resets 3 ;stepsInResetRuns 11025
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious10-8.log",scale.pm,"'N=10,M=50'",,1,Resets 1 ;stepsInResetRuns 2445
"logs/log-scale.pm(N=10,M=50)-prop2_qual.pctl-cautious10-9.log",scale.pm,"'N=10,M=50'",,1,Resets 0 ;stepsInResetRuns 0
